Column 3,EdgeBetweenness,interaction,name,selected,shared interaction,shared name,status
0.7440047,3.06666667,interacts with,C134_0932-21_x_at (interacts with) C134_0932-17_a_at,FALSE,interacts with,C134_0932-21_x_at (interacts with) C134_0932-17_a_at,up
0.7232081,8.86904762,interacts with,C134_0932-21_x_at (interacts with) C134_0932-18_a_at,FALSE,interacts with,C134_0932-21_x_at (interacts with) C134_0932-18_a_at,up
0.7619746,11.53333333,interacts with,C134_0932-21_x_at (interacts with) C134_0932-20_a_at,FALSE,interacts with,C134_0932-21_x_at (interacts with) C134_0932-20_a_at,up
0.7215041,34,interacts with,C134_0932-23_a_at (interacts with) C134_0932-20_a_at,FALSE,interacts with,C134_0932-23_a_at (interacts with) C134_0932-20_a_at,up
0.7107582,4,interacts with,C134_0932-24_a_at (interacts with) C134_0019_a_at,FALSE,interacts with,C134_0932-24_a_at (interacts with) C134_0019_a_at,up
0.7300603,316,interacts with,C134_0932-25_a_at (interacts with) C134_0420_a_at,FALSE,interacts with,C134_0932-25_a_at (interacts with) C134_0420_a_at,up
0.7237259,18.7047619,interacts with,C134_0932-4_a_at (interacts with) C134_0932-14_x_at,FALSE,interacts with,C134_0932-4_a_at (interacts with) C134_0932-14_x_at,up
0.7210273,5.78333333,interacts with,C134_0932-4_a_at (interacts with) C134_0932-16_a_at,FALSE,interacts with,C134_0932-4_a_at (interacts with) C134_0932-16_a_at,up
0.7387001,10.68571429,interacts with,C134_0932-4_a_at (interacts with) C134_0932-3_a_at,FALSE,interacts with,C134_0932-4_a_at (interacts with) C134_0932-3_a_at,up
0.7067322,9.72460317,interacts with,C134_0932-5_a_at (interacts with) C134_0932-10_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-10_a_at,up
0.7473327,7.65,interacts with,C134_0932-5_a_at (interacts with) C134_0932-11_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-11_a_at,up
0.7040423,10.72777778,interacts with,C134_0932-5_a_at (interacts with) C134_0932-13_x_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-13_x_at,up
0.8026986,5.05238095,interacts with,C134_0932-5_a_at (interacts with) C134_0932-14_x_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-14_x_at,up
0.7595304,5.08333333,interacts with,C134_0932-5_a_at (interacts with) C134_0932-17_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-17_a_at,up
0.7321405,24.34365079,interacts with,C134_0932-5_a_at (interacts with) C134_0932-18_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-18_a_at,up
0.7117948,18.46666667,interacts with,C134_0932-5_a_at (interacts with) C134_0932-20_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-20_a_at,up
0.7504501,6.31666667,interacts with,C134_0932-5_a_at (interacts with) C134_0932-21_x_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-21_x_at,up
0.7257225,15.91666667,interacts with,C134_0932-5_a_at (interacts with) C134_0932-3_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-3_a_at,up
0.7266407,24.82142857,interacts with,C134_0932-5_a_at (interacts with) C134_0932-4_a_at,FALSE,interacts with,C134_0932-5_a_at (interacts with) C134_0932-4_a_at,up
0.7090242,11.57142857,interacts with,C134_0932-6_a_at (interacts with) C134_0932-16_a_at,FALSE,interacts with,C134_0932-6_a_at (interacts with) C134_0932-16_a_at,up
0.7799374,22.42857143,interacts with,C134_0932-6_a_at (interacts with) C134_0932-4_a_at,FALSE,interacts with,C134_0932-6_a_at (interacts with) C134_0932-4_a_at,up
0.7522753,10.03888889,interacts with,C134_0932-7_at (interacts with) C134_0932-11_a_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-11_a_at,up
0.716368,23.46507937,interacts with,C134_0932-7_at (interacts with) C134_0932-14_x_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-14_x_at,up
0.7064914,14.67619048,interacts with,C134_0932-7_at (interacts with) C134_0932-15_a_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-15_a_at,up
0.7970766,11.20555556,interacts with,C134_0932-7_at (interacts with) C134_0932-17_a_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-17_a_at,up
0.7266463,8.55238095,interacts with,C134_0932-7_at (interacts with) C134_0932-18_a_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-18_a_at,up
0.7410855,10.05,interacts with,C134_0932-7_at (interacts with) C134_0932-21_x_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-21_x_at,up
0.7053178,16.60238095,interacts with,C134_0932-7_at (interacts with) C134_0932-3_a_at,FALSE,interacts with,C134_0932-7_at (interacts with) C134_0932-3_a_at,up
0.7034374,2,interacts with,C134_0932-8_a_at (interacts with) C134_0932-19_a_at,FALSE,interacts with,C134_0932-8_a_at (interacts with) C134_0932-19_a_at,up
0.7453212,7.5,interacts with,C134_0932-9_a_at (interacts with) C134_0932-15_a_at,FALSE,interacts with,C134_0932-9_a_at (interacts with) C134_0932-15_a_at,up
0.706535,26.5,interacts with,C134_0932-9_a_at (interacts with) C134_0932-7_at,FALSE,interacts with,C134_0932-9_a_at (interacts with) C134_0932-7_at,up
0.7551257,7.58888889,interacts with,C134_0934_a_at (interacts with) C134_0124_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0124_a_at,up
0.7046299,4.47222222,interacts with,C134_0934_a_at (interacts with) C134_0361_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0361_at,up
0.7369265,5.46666667,interacts with,C134_0934_a_at (interacts with) C134_0422_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0422_a_at,up
0.746007,5.50555556,interacts with,C134_0934_a_at (interacts with) C134_0681_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0681_a_at,up
0.8173556,6.58888889,interacts with,C134_0934_a_at (interacts with) C134_0685_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0685_a_at,up
0.7532045,3.92222222,interacts with,C134_0934_a_at (interacts with) C134_0700_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0700_a_at,up
0.7538763,4.50555556,interacts with,C134_0934_a_at (interacts with) C134_0803_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0803_a_at,up
0.7479821,3.87222222,interacts with,C134_0934_a_at (interacts with) C134_0833_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0833_a_at,up
0.7088732,9.93333333,interacts with,C134_0934_a_at (interacts with) C134_0899_a_at,FALSE,interacts with,C134_0934_a_at (interacts with) C134_0899_a_at,up
0.7004277,136,interacts with,C134_0935_a_at (interacts with) C134_0260_a_at,FALSE,interacts with,C134_0935_a_at (interacts with) C134_0260_a_at,up
0.7032617,63.10153966,interacts with,C134_0937_a_at (interacts with) C134_0378_a_at,FALSE,interacts with,C134_0937_a_at (interacts with) C134_0378_a_at,up
0.7124084,76.35534111,interacts with,C134_0937_a_at (interacts with) C134_0537_a_at,FALSE,interacts with,C134_0937_a_at (interacts with) C134_0537_a_at,up
0.7052094,81.37635825,interacts with,C134_0937_a_at (interacts with) C134_0652_a_at,FALSE,interacts with,C134_0937_a_at (interacts with) C134_0652_a_at,up
0.7272917,47.91586222,interacts with,C134_0937_a_at (interacts with) C134_0926_a_at,FALSE,interacts with,C134_0937_a_at (interacts with) C134_0926_a_at,up
0.7432663,2,interacts with,C134_0939_a_at (interacts with) C134_0923_a_at,FALSE,interacts with,C134_0939_a_at (interacts with) C134_0923_a_at,up
0.7096256,11.1002549,interacts with,C134_0941_a_at (interacts with) C134_0012_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0012_a_at,down
0.7468628,20.14923558,interacts with,C134_0941_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0021_a_at,up
0.7614747,15.00061324,interacts with,C134_0941_a_at (interacts with) C134_0022_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0022_a_at,up
0.793576,6.46260939,interacts with,C134_0941_a_at (interacts with) C134_0087_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0087_a_at,up
0.7665952,19.02340499,interacts with,C134_0941_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0092_a_at,up
0.7112444,7.21733004,interacts with,C134_0941_a_at (interacts with) C134_0101_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0101_a_at,up
0.7891596,10.16318345,interacts with,C134_0941_a_at (interacts with) C134_0178_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0178_a_at,up
0.7163476,24.22609202,interacts with,C134_0941_a_at (interacts with) C134_0245_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0245_a_at,up
0.778973,9.09472103,interacts with,C134_0941_a_at (interacts with) C134_0305_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0305_a_at,down
0.7795493,6.93085145,interacts with,C134_0941_a_at (interacts with) C134_0317_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0317_a_at,up
0.7228993,23.0182957,interacts with,C134_0941_a_at (interacts with) C134_0352_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0352_a_at,up
0.7762944,7.36766983,interacts with,C134_0941_a_at (interacts with) C134_0378_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0378_a_at,up
0.7274939,19.57835162,interacts with,C134_0941_a_at (interacts with) C134_0420_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0420_a_at,up
0.7419176,8.8792976,interacts with,C134_0941_a_at (interacts with) C134_0428_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0428_a_at,up
0.7110597,11.60777095,interacts with,C134_0941_a_at (interacts with) C134_0474_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0474_a_at,up
0.7427273,15.81013919,interacts with,C134_0941_a_at (interacts with) C134_0494_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0494_a_at,up
0.7463402,8.81638194,interacts with,C134_0941_a_at (interacts with) C134_0496_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0496_a_at,up
0.7392323,20.74981717,interacts with,C134_0941_a_at (interacts with) C134_0497_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0497_a_at,up
0.7713385,12.17169746,interacts with,C134_0941_a_at (interacts with) C134_0524_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0524_at,up
0.7726668,8.2887458,interacts with,C134_0941_a_at (interacts with) C134_0535_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0535_a_at,up
0.7320492,17.33255837,interacts with,C134_0941_a_at (interacts with) C134_0536_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0536_a_at,up
0.8484018,6.14468874,interacts with,C134_0941_a_at (interacts with) C134_0537_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0537_a_at,up
0.7210155,34.82623413,interacts with,C134_0941_a_at (interacts with) C134_0538_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0538_a_at,up
0.7632241,8.19384423,interacts with,C134_0941_a_at (interacts with) C134_0549_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0549_at,up
0.7118589,6.42628815,interacts with,C134_0941_a_at (interacts with) C134_0556_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0556_at,up
0.7537678,9.5204245,interacts with,C134_0941_a_at (interacts with) C134_0557_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0557_at,up
0.7529181,10.10604886,interacts with,C134_0941_a_at (interacts with) C134_0561_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0561_at,up
0.7336739,9.94683412,interacts with,C134_0941_a_at (interacts with) C134_0582_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0582_a_at,up
0.7576731,8.77939689,interacts with,C134_0941_a_at (interacts with) C134_0648_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0648_a_at,up
0.7958091,8.6517515,interacts with,C134_0941_a_at (interacts with) C134_0652_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0652_a_at,up
0.75583,8.79422947,interacts with,C134_0941_a_at (interacts with) C134_0670_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0670_a_at,up
0.7371174,16.91346212,interacts with,C134_0941_a_at (interacts with) C134_0760_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0760_at,up
0.710896,21.33360731,interacts with,C134_0941_a_at (interacts with) C134_0763_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0763_a_at,up
0.7466736,14.71020388,interacts with,C134_0941_a_at (interacts with) C134_0777_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0777_a_at,up
0.8296536,5.59424189,interacts with,C134_0941_a_at (interacts with) C134_0926_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0926_a_at,up
0.7320298,7.19051935,interacts with,C134_0941_a_at (interacts with) C134_0931_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0931_a_at,up
0.7883636,47.25089876,interacts with,C134_0941_a_at (interacts with) C134_0937_a_at,FALSE,interacts with,C134_0941_a_at (interacts with) C134_0937_a_at,up
0.7303843,10.50799127,interacts with,C134_0943_a_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0023_a_at,up
0.7002103,8.16728847,interacts with,C134_0943_a_at (interacts with) C134_0025_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0025_a_at,up
0.7427291,14.0006874,interacts with,C134_0943_a_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0029_a_at,up
0.783944,12.65954857,interacts with,C134_0943_a_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0093_a_at,up
0.7181587,22.57361776,interacts with,C134_0943_a_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0098_a_at,down
0.8052467,7.07463566,interacts with,C134_0943_a_at (interacts with) C134_0123_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0123_a_at,up
0.7294098,15.82767018,interacts with,C134_0943_a_at (interacts with) C134_0143_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0143_a_at,down
0.7034,7.1373167,interacts with,C134_0943_a_at (interacts with) C134_0154_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0154_at,up
0.7462541,9.93567288,interacts with,C134_0943_a_at (interacts with) C134_0214_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0214_a_at,up
0.7029583,18.46095193,interacts with,C134_0943_a_at (interacts with) C134_0223_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0223_at,up
0.7414363,7.44803824,interacts with,C134_0943_a_at (interacts with) C134_0243_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0243_a_at,down
0.7411934,16.93282638,interacts with,C134_0943_a_at (interacts with) C134_0318_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0318_a_at,up
0.7483163,14.83312716,interacts with,C134_0943_a_at (interacts with) C134_0343_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0343_at,up
0.7137722,6.35131233,interacts with,C134_0943_a_at (interacts with) C134_0365_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0365_a_at,up
0.7148036,6.54315128,interacts with,C134_0943_a_at (interacts with) C134_0371_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0371_a_at,up
0.7352105,15.3272053,interacts with,C134_0943_a_at (interacts with) C134_0377_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0377_a_at,up
0.7268674,14.48149185,interacts with,C134_0943_a_at (interacts with) C134_0445_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0445_at,up
0.7007019,18.56884405,interacts with,C134_0943_a_at (interacts with) C134_0457_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0457_a_at,up
0.7572514,8.28664057,interacts with,C134_0943_a_at (interacts with) C134_0531_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0531_a_at,down
0.7479662,12.51775849,interacts with,C134_0943_a_at (interacts with) C134_0610_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0610_a_at,up
0.7561923,8.85932198,interacts with,C134_0943_a_at (interacts with) C134_0929_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0929_a_at,up
0.7057707,6.68399228,interacts with,C134_0943_a_at (interacts with) C134_0932-1_a_at,FALSE,interacts with,C134_0943_a_at (interacts with) C134_0932-1_a_at,up
0.8093271,6.57803848,interacts with,C134_0944_a_at (interacts with) C134_0026_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0026_a_at,up
0.7076675,19.13843897,interacts with,C134_0944_a_at (interacts with) C134_0128_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0128_a_at,up
0.7761688,9.20666536,interacts with,C134_0944_a_at (interacts with) C134_0145_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0145_a_at,up
0.7663302,8.03843739,interacts with,C134_0944_a_at (interacts with) C134_0211_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0211_at,up
0.7461521,8.50229743,interacts with,C134_0944_a_at (interacts with) C134_0274_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0274_at,up
0.7594279,5.98007873,interacts with,C134_0944_a_at (interacts with) C134_0349_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0349_a_at,up
0.7516099,8.67632482,interacts with,C134_0944_a_at (interacts with) C134_0372_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0372_a_at,up
0.7582862,8.75010464,interacts with,C134_0944_a_at (interacts with) C134_0386_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0386_a_at,up
0.7699732,7.64035295,interacts with,C134_0944_a_at (interacts with) C134_0403_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0403_a_at,up
0.7533154,5.46225556,interacts with,C134_0944_a_at (interacts with) C134_0469_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0469_a_at,up
0.7604541,9.34747475,interacts with,C134_0944_a_at (interacts with) C134_0566_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0566_at,up
0.7269969,8.98995847,interacts with,C134_0944_a_at (interacts with) C134_0567_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0567_at,up
0.8141647,6.21674197,interacts with,C134_0944_a_at (interacts with) C134_0631_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0631_at,up
0.7704455,7.6528485,interacts with,C134_0944_a_at (interacts with) C134_0682_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0682_a_at,up
0.7165501,77.56432976,interacts with,C134_0944_a_at (interacts with) C134_0714_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0714_at,up
0.8349583,10.2933611,interacts with,C134_0944_a_at (interacts with) C134_0752_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0752_a_at,up
0.7750564,14.21708862,interacts with,C134_0944_a_at (interacts with) C134_0930_a_at,FALSE,interacts with,C134_0944_a_at (interacts with) C134_0930_a_at,up
0.7208382,47.11235651,interacts with,C134_0945_a_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0015_a_at,up
0.7069957,24.05178403,interacts with,C134_0945_a_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0093_a_at,up
0.7205682,40.26443525,interacts with,C134_0945_a_at (interacts with) C134_0318_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0318_a_at,up
0.7219016,12.29218663,interacts with,C134_0945_a_at (interacts with) C134_0362_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0362_at,up
0.7750494,16.2977476,interacts with,C134_0945_a_at (interacts with) C134_0371_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0371_a_at,up
0.7098926,29.97240353,interacts with,C134_0945_a_at (interacts with) C134_0377_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0377_a_at,up
0.7288424,39.57364634,interacts with,C134_0945_a_at (interacts with) C134_0457_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0457_a_at,up
0.7260911,26.9006307,interacts with,C134_0945_a_at (interacts with) C134_0610_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0610_a_at,up
0.7127613,19.40095007,interacts with,C134_0945_a_at (interacts with) C134_0912_a_at,FALSE,interacts with,C134_0945_a_at (interacts with) C134_0912_a_at,up
0.7286842,6.9691923,interacts with,C134_0948_a_at (interacts with) C134_0020_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0020_a_at,up
0.7854586,20.63961279,interacts with,C134_0948_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0021_a_at,up
0.7569024,19.3112594,interacts with,C134_0948_a_at (interacts with) C134_0022_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0022_a_at,up
0.7039855,6.40121424,interacts with,C134_0948_a_at (interacts with) C134_0088_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0088_a_at,up
0.7283597,22.24939118,interacts with,C134_0948_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0092_a_at,up
0.7254372,12.16817674,interacts with,C134_0948_a_at (interacts with) C134_0111_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0111_a_at,up
0.7293525,15.31527133,interacts with,C134_0948_a_at (interacts with) C134_0420_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0420_a_at,up
0.7506923,18.08246842,interacts with,C134_0948_a_at (interacts with) C134_0494_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0494_a_at,up
0.7069832,27.35168416,interacts with,C134_0948_a_at (interacts with) C134_0524_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0524_at,up
0.7040868,9.08339305,interacts with,C134_0948_a_at (interacts with) C134_0549_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0549_at,up
0.7376699,19.00965371,interacts with,C134_0948_a_at (interacts with) C134_0561_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0561_at,up
0.7208675,19.86158693,interacts with,C134_0948_a_at (interacts with) C134_0607_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0607_a_at,up
0.7116084,24.93232432,interacts with,C134_0948_a_at (interacts with) C134_0638_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0638_a_at,up
0.7167497,6.07823012,interacts with,C134_0948_a_at (interacts with) C134_0711_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0711_a_at,up
0.7308048,23.33604689,interacts with,C134_0948_a_at (interacts with) C134_0760_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0760_at,up
0.712469,12.89149844,interacts with,C134_0948_a_at (interacts with) C134_0777_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0777_a_at,up
0.7058926,17.74344198,interacts with,C134_0948_a_at (interacts with) C134_0831_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0831_a_at,up
0.7141062,10.59356932,interacts with,C134_0948_a_at (interacts with) C134_0931_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0931_a_at,up
0.7009553,12.22101118,interacts with,C134_0948_a_at (interacts with) C134_0941_a_at,FALSE,interacts with,C134_0948_a_at (interacts with) C134_0941_a_at,up
0.7896904,5.82065733,interacts with,C134_0950_a_at (interacts with) C134_0030_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0030_a_at,up
0.7319945,34.63721561,interacts with,C134_0950_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0092_a_at,up
0.7307186,18.39902158,interacts with,C134_0950_a_at (interacts with) C134_0111_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0111_a_at,up
0.8384677,19.92006413,interacts with,C134_0950_a_at (interacts with) C134_0420_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0420_a_at,up
0.789386,6.99966694,interacts with,C134_0950_a_at (interacts with) C134_0447_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0447_a_at,up
0.7231352,33.62349651,interacts with,C134_0950_a_at (interacts with) C134_0494_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0494_a_at,up
0.7051338,6.67907041,interacts with,C134_0950_a_at (interacts with) C134_0515_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0515_a_at,up
0.771914,7.71280603,interacts with,C134_0950_a_at (interacts with) C134_0525_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0525_at,up
0.7205438,5.67955175,interacts with,C134_0950_a_at (interacts with) C134_0532_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0532_at,up
0.7360376,15.14518771,interacts with,C134_0950_a_at (interacts with) C134_0549_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0549_at,up
0.7297869,19.40630215,interacts with,C134_0950_a_at (interacts with) C134_0557_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0557_at,up
0.7245863,36.57433527,interacts with,C134_0950_a_at (interacts with) C134_0607_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0607_a_at,up
0.705685,43.98802208,interacts with,C134_0950_a_at (interacts with) C134_0760_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0760_at,up
0.7030338,17.49202674,interacts with,C134_0950_a_at (interacts with) C134_0777_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0777_a_at,up
0.7492453,17.4278678,interacts with,C134_0950_a_at (interacts with) C134_0831_a_at,FALSE,interacts with,C134_0950_a_at (interacts with) C134_0831_a_at,up
0.8373904,13.95461423,interacts with,C134_0953_a_at (interacts with) C134_0051_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0051_a_at,up
0.8991805,5.90479253,interacts with,C134_0953_a_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0054_a_at,up
0.8235319,9.28845395,interacts with,C134_0953_a_at (interacts with) C134_0056_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0056_at,up
0.7019885,19.69128868,interacts with,C134_0953_a_at (interacts with) C134_0095_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0095_a_at,up
0.7390292,16.42873354,interacts with,C134_0953_a_at (interacts with) C134_0102_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0102_at,down
0.7090039,13.43448303,interacts with,C134_0953_a_at (interacts with) C134_0113_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0113_a_at,up
0.7220349,13.63180646,interacts with,C134_0953_a_at (interacts with) C134_0119_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0119_a_at,up
0.7075732,29.97126415,interacts with,C134_0953_a_at (interacts with) C134_0173_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0173_a_at,up
0.8680208,7.65420258,interacts with,C134_0953_a_at (interacts with) C134_0221_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0221_a_at,up
0.846271,14.34385588,interacts with,C134_0953_a_at (interacts with) C134_0265_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0265_a_at,up
0.7202952,11.7893429,interacts with,C134_0953_a_at (interacts with) C134_0302_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0302_a_at,down
