"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","cluster","ClusteringCoefficient","Degree","degree.layout","EC","Eccentricity","gene_id","gene_product_name","IsSingleNode","locus_tag","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.13953488","1.8058E-4","0.4673913","0","0.72727273","12","12","EC:2.3.1.181","3","637671961","lipoate-protein ligase B","false","SAR11_1090","C134_1090_a_at","39.66666667","12","0","0","0.71511628","false","0","C134_1090_a_at","56","0.4006734"
"2.05696203","2.231E-5","0.48615385","1","0.90909091","12","12","EC:5.4.99.24","3","637671962","ribosomal large subunit pseudouridine synthase C","false","SAR11_1091","C134_1091_a_at","78.75","12","0","0","0.73575949","false","0","C134_1091_a_at","18","0.57481752"
"1.72727273","0.0","0.57894737","13","1.0","4","4","","3","637671963","ribosomal protein L17","false","SAR11_1092","C134_1092_a_at","7.75","4","0","0","0.75757576","false","0","C134_1092_a_at","0","0.775"
"1.5","0.02777778","0.66666667","3","0.8","5","5","EC:2.7.7.6","2","637671964","DNA-directed RNA polymerase alpha subunit","false","SAR11_1093","C134_1093_a_at","5.6","5","0","0","0.83333333","false","0","C134_1093_a_at","10","0.56"
"1.81656805","0.00421637","0.5504886","2","0.60193237","46","46","","3","637671965","ribosomal protein S11","false","SAR11_1094","C134_1094_at","51.45652174","46","0","0","0.79585799","false","0","C134_1094_at","2784","0.33413326"
"1.64497041","0.02134599","0.60791367","2","0.45427619","74","74","","3","637671966","30S ribosomal protein S13","false","SAR11_1095","C134_1095_a_at","47.74324324","74","0","0","0.8387574","false","0","C134_1095_a_at","11644","0.30802092"
"1.0","0.0","1.0","14","0.0","1","1","","1","637671968","Preprotein translocase SECY subunit","false","SAR11_1097","C134_1097_a_at","1.0","1","0","0","1.0","false","0","C134_1097_a_at","0","0.0"
"1.0","0.0","1.0","77","0.0","1","1","EC:2.3.1.191","1","637671787","glucosamine N-acyltransferase","false","SAR11_0916","C134_0916_a_at","1.0","1","0","0","1.0","false","0","C134_0916_a_at","0","0.0"
"1.84023669","0.00224967","0.54340836","2","0.66829268","41","41","","3","637671969","50S ribosomal protein L15","false","SAR11_1099","C134_1099_at","55.02439024","41","0","0","0.78994083","false","0","C134_1099_at","1618","0.35499607"
"2.00591716","0.00207058","0.49852507","3","0.72649573","27","27","","3","637671970","30S ribosomal protein S5","false","SAR11_1100","C134_1100_a_at","53.77777778","27","0","0","0.74852071","false","0","C134_1100_a_at","1788","0.38140268"
"1.77514793","0.01799988","0.56333333","2","0.56470588","51","51","","3","637671971","ribosomal protein L18","false","SAR11_1101","C134_1101_at","50.37254902","51","0","0","0.80621302","false","0","C134_1101_at","7226","0.32485769"
"2.76923077","0.0","0.36111111","2","0.0","1","1","EC:1.6.5.3","4","637671765","NADH Dehydrogenase I Chain J","false","SAR11_0892","C134_0892_a_at","51.0","1","0","0","0.55769231","false","0","C134_0892_a_at","0","0.0"
"1.39130435","0.0270168","0.71875","3","0.69230769","14","14","","2","637671972","ribosomal protein L6","false","SAR11_1102","C134_1102_a_at","12.64285714","14","0","0","0.86956522","false","0","C134_1102_a_at","90","0.54968944"
"1.52173913","0.00620373","0.65714286","3","0.85454545","11","11","","2","637671973","30S ribosomal protein S8","false","SAR11_1103","C134_1103_a_at","14.09090909","11","0","0","0.82608696","false","0","C134_1103_a_at","34","0.61264822"
"1.47826087","0.00934175","0.67647059","3","0.78787879","12","12","","2","637671974","30S ribosomal protein S14","false","SAR11_1104","C134_1104_a_at","13.83333333","12","0","0","0.84057971","false","0","C134_1104_a_at","50","0.60144928"
"1.72781065","0.01781886","0.57876712","2","0.49183303","58","58","","3","637671975","50S ribosomal protein L5","false","SAR11_1105","C134_1105_a_at","47.12068966","58","0","0","0.81804734","false","0","C134_1105_a_at","10626","0.30013178"
"2.52662722","5.5105E-4","0.39578454","2","0.71428571","7","7","","4","637671976","probable 50S ribosomal protein L24","false","SAR11_1106","C134_1106_at","28.14285714","7","0","0","0.6183432","false","0","C134_1106_at","522","0.34320557"
"1.75739645","0.01653275","0.56902357","2","0.51942356","57","57","","3","637671977","50S ribosomal protein L14","false","SAR11_1107","C134_1107_a_at","49.28070175","57","0","0","0.81065089","false","0","C134_1107_a_at","10316","0.32209609"
"2.9112426","0.0","0.34349593","2","0.0","1","1","","4","637671978","ribosomal protein S17","false","SAR11_1108","C134_1108_a_at","37.0","1","0","0","0.52218935","false","0","C134_1108_a_at","0","0.0"
"1.65217391","0.0115222","0.60526316","3","0.70909091","11","11","","3","637671980","50S ribosomal protein L16","false","SAR11_1110","C134_1110_a_at","12.45454545","11","0","0","0.7826087","false","0","C134_1110_a_at","32","0.62272727"
"1.72189349","0.01529785","0.58075601","2","0.5043834","59","59","","3","637671981","30S ribosomal protein S3","false","SAR11_1111","C134_1111_a_at","48.77966102","59","0","0","0.81952663","false","0","C134_1111_a_at","10178","0.31069848"
"1.88757396","0.00161365","0.52978056","2","0.68092692","34","34","","3","637671982","50S ribosomal protein L22","false","SAR11_1112","C134_1112_a_at","55.64705882","34","0","0","0.77810651","false","0","C134_1112_a_at","1270","0.36134454"
"2.53254438","3.004E-5","0.39485981","3","0.86666667","6","6","","4","637671983","30S ribosomal protein S19","false","SAR11_1113","C134_1113_at","39.66666667","6","0","0","0.61686391","false","0","C134_1113_at","10","0.47222222"
"1.81818182","0.0","0.55","3","1.0","3","3","","3","637671984","50S ribosomal protein L2 rplB","false","SAR11_1114","C134_1114_a_at","7.66666667","3","0","0","0.72727273","false","0","C134_1114_a_at","0","0.76666667"
"2.8816568","0.0","0.34702259","2","1.0","4","4","","4","637671985","ribosomal protein L23","false","SAR11_1115","C134_1115_at","20.25","4","0","0","0.5295858","false","0","C134_1115_at","0","0.51923077"
"2.33136095","0.00184536","0.42893401","2","0.62121212","12","12","","4","637671986","ribosomal protein L4","false","SAR11_1116","C134_1116_a_at","31.75","12","0","0","0.66715976","false","0","C134_1116_a_at","1528","0.2995283"
"1.18181818","0.27575758","0.84615385","13","0.41666667","9","9","","2","637671987","50S ribosomal protein L3","false","SAR11_1117","C134_1117_a_at","5.0","9","0","0","0.93939394","false","0","C134_1117_a_at","72","0.48888889"
"2.09090909","0.0","0.47826087","1","0.0","1","1","","3","637671217","ParA family ATPase for plasmid partitioning and other plasmid related functions","false","SAR11_0353","C134_0353_a_at","9.0","1","0","0","0.63636364","false","0","C134_0353_a_at","0","0.0"
"1.18181818","0.15151515","0.84615385","13","0.47222222","9","9","","2","637671988","30S ribosomal protein S10","false","SAR11_1118","C134_1118_at","5.22222222","9","0","0","0.93939394","false","0","C134_1118_at","58","0.47474747"
"1.3","0.31666667","0.76923077","3","0.33333333","7","7","","2","637671989","translation elongation factor EF-G","false","SAR11_1119","C134_1119_a_at","3.85714286","7","0","0","0.9","false","0","C134_1119_a_at","44","0.41269841"
"1.8","0.0","0.55555556","3","1.0","2","2","EC:2.7.7.7","2","637671204","DNA polymerase III","false","SAR11_0339","C134_0339_a_at","7.5","2","0","0","0.73333333","false","0","C134_0339_a_at","0","0.75"
"2.2","0.0","0.45454545","0","0.0","1","1","EC:4.4.1.24","3","637671714","probable galactarate dehydratase","false","SAR11_0842","C134_0842_a_at","7.0","1","0","0","0.6","false","0","C134_0842_a_at","0","0.0"
"1.89940828","0.00139521","0.52647975","2","0.69069069","37","37","","3","637671990","30S ribosomal protein S7","false","SAR11_1120","C134_1120_at","54.7027027","37","0","0","0.77514793","false","0","C134_1120_at","928","0.36713223"
"1.76923077","0.01848903","0.56521739","3","0.51168831","56","56","","3","637671991","30S ribosomal protein S12","false","SAR11_1121","C134_1121_a_at","47.58928571","56","0","0","0.80769231","false","0","C134_1121_a_at","10200","0.31308741"
"1.17391304","0.14205174","0.85185185","3","0.52046784","19","19","EC:2.7.7.6","2","637671992","DNA-directed RNA polymerase beta prime chain","false","SAR11_1122","C134_1122_a_at","11.05263158","19","0","0","0.94202899","false","0","C134_1122_a_at","234","0.4805492"
"1.2","0.48888889","0.83333333","3","0.25","8","8","EC:2.7.7.6","2","637671993","DNA-directed RNA polymerase","false","SAR11_1123","C134_1123_a_at","3.375","8","0","0","0.93333333","false","0","C134_1123_a_at","64","0.390625"
"2.1","0.0","0.47619048","76","0.0","1","1","EC:1.6.5.3","3","637671758","NADH Dehydrogenase I Chain C","false","SAR11_0885","C134_0885_a_at","8.0","1","0","0","0.63333333","false","0","C134_0885_a_at","0","0.0"
"1.95857988","0.00462745","0.51057402","3","0.59831933","35","35","","3","637671994","probable 50S ribosomal protein L31","false","SAR11_1124","C134_1124_a_at","44.0","35","0","0","0.76035503","false","0","C134_1124_a_at","2882","0.31205674"
"1.99408284","8.7225E-4","0.50148368","3","0.70634921","28","28","","4","637671995","LSU ribosomal protein L10P","false","SAR11_1125","C134_1125_a_at","49.46428571","28","0","0","0.75147929","false","0","C134_1125_a_at","612","0.3459041"
"1.47337278","0.0472829","0.67871486","2","0.42148962","91","91","","3","637671996","ribosomal protein L1","false","SAR11_1126","C134_1126_a_at","47.2967033","91","0","0","0.8816568","false","0","C134_1126_a_at","20040","0.28321379"
"1.79881657","0.00393314","0.55592105","3","0.60081633","50","50","","3","637671997","ribosomal protein L11","false","SAR11_1127","C134_1127_at","49.8","50","0","0","0.80029586","false","0","C134_1127_at","2950","0.3254902"
"1.81656805","0.00343276","0.5504886","3","0.62121212","45","45","","3","637671998","transcription antitermination protein NusG","false","SAR11_1128","C134_1128_a_at","50.08888889","45","0","0","0.79585799","false","0","C134_1128_a_at","2760","0.32315412"
"1.26086957","0.10822689","0.79310345","3","0.55882353","17","17","","2","637671999","Protein secE/sec61-gamma protein","false","SAR11_1129","C134_1129_at","11.64705882","17","0","0","0.91304348","false","0","C134_1129_at","226","0.50639386"
"2.08695652","0.0","0.47916667","3","1.0","3","3","EC:4.1.1.37","3","637671209","uroporphyrinogen decarboxylase","false","SAR11_0344","C134_0344_at","10.66666667","3","0","0","0.63768116","false","0","C134_0344_at","0","0.59259259"
"1.85207101","0.00548234","0.5399361","3","0.57082452","44","44","","3","637672001","translation elongation factor EF-Tu","false","SAR11_1130","C134_1130_a_at","45.88636364","44","0","0","0.78698225","false","0","C134_1130_a_at","3826","0.30590909"
"1.0","0.0","1.0","7","0.0","1","1","EC:2.1.1.185","1","637672004","SpoU rRNA Methylase family","false","SAR11_1131","C134_1131_a_at","1.0","1","0","0","1.0","false","0","C134_1131_a_at","0","0.0"
"1.0","0.0","1.0","7","0.0","1","1","","1","637671739","probable permease for cytosine/purines","false","SAR11_0868","C134_0868_a_at","1.0","1","0","0","1.0","false","0","C134_0868_a_at","0","0.0"
"1.8372093","0.00298506","0.5443038","0","0.64314516","32","32","EC:2.7.1.23","3","637672006","probable inorganic polyphosphate/ATP-NAD kinase (Poly(P)/ATP NAD kinase)","false","SAR11_1132","C134_1132_at","43.125","32","0","0","0.79069767","false","0","C134_1132_at","994","0.3654661"
"1.92857143","0.0","0.51851852","17","1.0","2","2","","3","637672010","sugar fermentation stimulation protein","false","SAR11_1135","C134_1135_at","9.5","2","0","0","0.76785714","false","0","C134_1135_at","0","0.73076923"
"1.0","0.0","1.0","2","1.0","2","2","EC:6.3.5.3","1","637672014","Phosphoribosylformylglycinamidine (FGAM) synthase","false","SAR11_1139","C134_1139_at","2.0","2","0","0","1.0","false","0","C134_1139_at","0","1.0"
"1.8","0.0","0.55555556","3","1.0","2","2","EC:6.3.5.3","2","637672015","phosphoribosylformylglycinamidine synthase I","false","SAR11_1140","C134_1140_at","7.5","2","0","0","0.73333333","false","0","C134_1140_at","0","0.75"
"1.84210526","0.01364522","0.54285714","8","0.66666667","6","6","EC:6.3.5.3","3","637672016","Phosphoribosylformylglycinamidine synthase II (FGAM synthase II)","false","SAR11_1141","C134_1141_a_at","7.5","6","0","0","0.83157895","false","0","C134_1141_a_at","14","0.46875"
"1.5","0.0","0.66666667","3","0.0","1","1","","2","637672017","BolA-like protein","false","SAR11_1142","C134_1142_at","2.0","1","0","0","0.75","false","0","C134_1142_at","0","0.0"
"1.0","1.0","1.0","3","0.0","2","2","","1","637671466","Metallo-phosphoesterase:Conserved hypothetical protein","false","SAR11_0591","C134_0591_a_at","1.0","2","0","0","1.0","false","0","C134_0591_a_at","2","0.0"
"1.74418605","0.00758682","0.57333333","0","0.58890469","38","38","","3","637672018","Glutaredoxin","false","SAR11_1143","C134_1143_at","42.31578947","38","0","0","0.81395349","false","0","C134_1143_at","2846","0.34125637"
"1.78106509","0.00459203","0.56146179","2","0.63423831","52","52","EC:2.1.1.79","3","637672019","cyclopropane-fatty-acyl-phospholipid synthase","false","SAR11_1144","C134_1144_a_at","55.19230769","52","0","0","0.80473373","false","0","C134_1144_a_at","3966","0.35839161"
"1.4852071","0.05366852","0.67330677","2","0.37805151","95","95","","3","637672020","30S ribosomal protein S4","false","SAR11_1145","C134_1145_a_at","44.49473684","95","0","0","0.87869822","false","0","C134_1145_a_at","24520","0.27636483"
"1.0","0.43333333","1.0","7","0.5","5","5","EC:2.3.3.13","1","637672022","2-isopropylmalate synthase","false","SAR11_1147","C134_1147_a_at","3.0","5","0","0","1.0","false","0","C134_1147_a_at","10","0.7"
"1.8","0.0","0.55555556","7","0.0","1","1","EC:2.3.3.9","2","637671380","malate synthase","false","SAR11_0510","C134_0510_a_at","5.0","1","0","0","0.6","false","0","C134_0510_a_at","0","0.0"
"2.375","0.0","0.42105263","21","0.0","1","1","EC:6.1.1.16","3","637672023","cysteinyl-tRNA synthetase","false","SAR11_1148","C134_1148_a_at","4.0","1","0","0","0.54166667","false","0","C134_1148_a_at","0","0.0"
"1.25","0.08333333","0.8","19","0.66666667","3","3","EC:6.3.1.5","2","637672024","NH(3)-dependent NAD+ synthetase NadE","false","SAR11_1149","C134_1149_a_at","3.0","3","0","0","0.875","false","0","C134_1149_a_at","2","0.75"
"1.5","0.0","0.66666667","44","1.0","2","2","","2","637671264","hypothetical protein","false","SAR11_0401","C134_0401_a_at","3.5","2","0","0","0.75","false","0","C134_0401_a_at","0","0.875"
"1.67857143","0.00545477","0.59574468","6","0.84444444","10","10","EC:2.5.1.54","3","637672025","2-dehydro-3-deoxy-phosphoheptonate aldolase","false","SAR11_1150","C134_1150_a_at","15.6","10","0","0","0.83035714","false","0","C134_1150_a_at","26","0.57777778"
"1.93548387","0.00286738","0.51666667","77","0.80952381","7","7","EC:2.6.1.16","3","637672026","glutamine-fructose-6-phosphate transaminase (isomerizing)","false","SAR11_1151","C134_1151_a_at","13.71428571","7","0","0","0.76612903","false","0","C134_1151_a_at","12","0.52747253"
"2.14285714","0.0","0.46666667","0","0.0","1","1","EC:4.1.3.30","4","637672030","hypothetical protein prpB","false","SAR11_1155","C134_1155_a_at","12.0","1","0","0","0.71428571","false","0","C134_1155_a_at","0","0.0"
"1.0","0.33333333","1.0","19","0.5","4","4","EC:2.3.3.5","1","637672031","citrate synthase","false","SAR11_1156","C134_1156_a_at","2.5","4","0","0","1.0","false","0","C134_1156_a_at","6","0.625"
"1.0","1.0","1.0","82","0.0","2","2","","1","637672032","probable methyltransferase","false","SAR11_1157","C134_1157_a_at","1.0","2","0","0","1.0","false","0","C134_1157_a_at","2","0.0"
"1.5","0.0","0.66666667","15","0.0","1","1","EC:1.4.4.2","2","637671543","glycine cleavage system protein P2 gcvP","false","SAR11_0668","C134_0668_a_at","2.0","1","0","0","0.75","false","0","C134_0668_a_at","0","0.0"
"1.5","0.0","0.66666667","82","0.0","1","1","EC:1.17.4.1","2","637672033","ribonucleotide-diphosphate reductase beta subunit","false","SAR11_1158","C134_1158_a_at","2.0","1","0","0","0.75","false","0","C134_1158_a_at","0","0.0"
"2.15384615","0.0","0.46428571","20","0.0","1","1","EC:1.17.4.1","3","637672034","ribonucleotide-diphosphate reductase alpha subunit","false","SAR11_1159","C134_1159_a_at","10.0","1","0","0","0.71153846","false","0","C134_1159_a_at","0","0.0"
"2.37209302","0.0","0.42156863","0","1.0","2","2","EC:5.4.2.2","4","637672035","phosphomannomutase","false","SAR11_1160","C134_1160_a_at","53.0","2","0","0","0.65697674","false","0","C134_1160_a_at","0","0.64634146"
"1.0","0.0","1.0","7","0.0","1","1","","1","637672037","possible sbcC","false","SAR11_1161","C134_1161_at","1.0","1","0","0","1.0","false","0","C134_1161_at","0","0.0"
"1.0","0.0","1.0","7","0.0","1","1","","1","637671119","signal recognition particle protein","false","SAR11_0256","C134_0256_a_at","1.0","1","0","0","1.0","false","0","C134_0256_a_at","0","0.0"
"1.53846154","0.03730159","0.65","20","0.73333333","6","6","","2","637672038","hypothetical protein","false","SAR11_1162","C134_1162_at","7.16666667","6","0","0","0.86538462","false","0","C134_1162_at","24","0.55128205"
"1.53846154","0.21822344","0.65","5","0.42857143","7","7","","3","637672039","hypothetical protein","false","SAR11_1163","C134_1163_a_at","5.85714286","7","0","0","0.86538462","false","0","C134_1163_a_at","84","0.51948052"
"2.46153846","0.0","0.40625","5","0.0","1","1","","4","637670939","hypothetical protein","false","SAR11_0075","C134_0075_at","7.0","1","0","0","0.63461538","false","0","C134_0075_at","0","0.0"
"1.74193548","0.01290749","0.57407407","5","0.74545455","11","11","","3","637672040","possible lipoprotein","false","SAR11_1164","C134_1164_at","13.45454545","11","0","0","0.81451613","false","0","C134_1164_at","64","0.48051948"
"1.38461538","0.06840659","0.72222222","20","0.67857143","8","8","","2","637672041","possible exonuclease","false","SAR11_1165","C134_1165_at","6.875","8","0","0","0.90384615","false","0","C134_1165_at","44","0.52884615"
"1.81012658","0.00288536","0.55244755","1","0.75825826","37","37","","3","637672042","hypothetical protein","false","SAR11_1166","C134_1166_at","66.24324324","37","0","0","0.79746835","false","0","C134_1166_at","1456","0.43869698"
"2.0","0.0","0.5","21","0.0","1","1","","3","637672043","hypothetical protein","false","SAR11_1167","C134_1167_at","7.0","1","0","0","0.66666667","false","0","C134_1167_at","0","0.0"
"1.44444444","0.13595105","0.69230769","9","0.46666667","15","15","","2","637672046","hypothetical protein","false","SAR11_1170","C134_1170_a_at","9.4","15","0","0","0.88888889","false","0","C134_1170_a_at","338","0.34814815"
"1.40740741","0.16205921","0.71052632","9","0.43333333","16","16","","2","637672047","oxidoreductase","false","SAR11_1171","C134_1171_a_at","9.625","16","0","0","0.89814815","false","0","C134_1171_a_at","450","0.35648148"
"1.48148148","0.06072533","0.675","9","0.56043956","14","14","","2","637672048","OsmC-like protein","false","SAR11_1172","C134_1172_a_at","10.85714286","14","0","0","0.87962963","false","0","C134_1172_a_at","258","0.4021164"
"1.51851852","0.11726245","0.65853659","9","0.51282051","13","13","EC:2.1.1.5","2","637672049","betaine-homocysteine methyltransferase","false","SAR11_1173","C134_1173_a_at","10.07692308","13","0","0","0.87037037","false","0","C134_1173_a_at","264","0.38461538"
"2.48148148","0.0","0.40298507","9","0.0","1","1","EC:6.3.2.3","3","637671571","glutathione synthase","false","SAR11_0697","C134_0697_a_at","13.0","1","0","0","0.62962963","false","0","C134_0697_a_at","0","0.0"
"1.0","0.11111111","1.0","29","0.66666667","4","4","EC:3.6.3.27","1","637672054","phosphate ABC transporter","false","SAR11_1176","C134_1176_at","3.0","4","0","0","1.0","false","0","C134_1176_at","4","0.75"
"1.25","0.05555556","0.8","29","0.66666667","3","3","","2","637672052","phosphate regulatory protein","false","SAR11_1174","C134_1174_at","3.33333333","3","0","0","0.875","false","0","C134_1174_at","2","0.83333333"
"1.25","0.05555556","0.8","29","0.66666667","3","3","","2","637672055","ABC transporter","false","SAR11_1177","C134_1177_at","3.33333333","3","0","0","0.875","false","0","C134_1177_at","2","0.83333333"
"1.25","0.05555556","0.8","29","0.66666667","3","3","","2","637672056","ABC transporter","false","SAR11_1178","C134_1178_at","3.33333333","3","0","0","0.875","false","0","C134_1178_at","2","0.83333333"
"1.25","0.05555556","0.8","29","0.66666667","3","3","","2","637672057","phosphate ABC transporter","false","SAR11_1179","C134_1179_at","3.33333333","3","0","0","0.875","false","0","C134_1179_at","2","0.83333333"
"1.82278481","0.00475591","0.54861111","1","0.74924925","37","37","EC:2.7.13.3","3","637672058","phosphate regulon","false","SAR11_1180","C134_1180_at","62.51351351","37","0","0","0.7943038","false","0","C134_1180_at","2318","0.41955378"
"2.73372781","0.0","0.36580087","32","1.0","3","3","","4","637672059","hypothetical protein","false","SAR11_1181","C134_1181_a_at","31.33333333","3","0","0","0.56656805","false","0","C134_1181_a_at","0","0.55952381"
"2.46202532","0.0","0.40616967","1","0.0","1","1","","4","637672062","hypothetical protein","false","SAR11_1183","C134_1183_a_at","87.0","1","0","0","0.63449367","false","0","C134_1183_a_at","0","0.0"
"1.94936709","1.2481E-4","0.51298701","1","0.86956522","24","24","EC:1.4.1.3","3","637672066","glutamate dehydrogenase [NAD(P)] precursor","false","SAR11_1187","C134_1187_at","71.45833333","24","0","0","0.76265823","false","0","C134_1187_at","100","0.5032277"
"1.0","0.0","1.0","4","0.0","1","1","","1","637672069","sulfate permease family protein","false","SAR11_1190","C134_1190_a_at","1.0","1","0","0","1.0","false","0","C134_1190_a_at","0","0.0"
"1.0","0.0","1.0","4","0.0","1","1","","1","637671029","membrane protein","false","SAR11_0166","C134_0166_a_at","1.0","1","0","0","1.0","false","0","C134_0166_a_at","0","0.0"
"1.0","0.0","1.0","5","0.0","1","1","","1","637672071","Domain of unknown function DUF81","false","SAR11_1192","C134_1192_a_at","1.0","1","0","0","1.0","false","0","C134_1192_a_at","0","0.0"
"1.0","0.0","1.0","5","0.0","1","1","","1","637671575","probable integral membrane protein","false","SAR11_0701","C134_0701_a_at","1.0","1","0","0","1.0","false","0","C134_0701_a_at","0","0.0"
"1.46153846","0.04307661","0.68421053","2","0.39922215","94","94","EC:2.7.7.6","3","637672073","DNA-directed RNA polymerase omega chain (RNAP omega subunit)","false","SAR11_1194","C134_1194_a_at","46.15957447","94","0","0","0.88461538","false","0","C134_1194_a_at","20216","0.27806973"
"1.47058824","0.07431607","0.68","4","0.48498498","37","37","","3","637672074","probable membrane permease of unknown function","false","SAR11_1195","C134_1195_a_at","21.91891892","37","0","0","0.88235294","false","0","C134_1195_a_at","2378","0.32714804"
"2.29411765","0.0","0.43589744","4","1.0","3","3","EC:1.3.98.1","4","637671072","Dihydroorotate dehydrogenase","false","SAR11_0209","C134_0209_a_at","33.33333333","3","0","0","0.67647059","false","0","C134_0209_a_at","0","0.72463768"
"1.5","0.1","0.66666667","49","0.66666667","3","3","","2","637672077","bacterial transferase family protein","false","SAR11_1198","C134_1198_a_at","3.66666667","3","0","0","0.83333333","false","0","C134_1198_a_at","6","0.61111111"
"1.5739645","0.02320835","0.63533835","2","0.46381045","79","79","EC:2.4.1.-","3","637672079","glycosyl transferase","false","SAR11_1200","C134_1200_a_at","47.43037975","79","0","0","0.85650888","false","0","C134_1200_a_at","13042","0.29278012"
"1.17857143","0.14715608","0.84848485","6","0.44664032","23","23","","2","637672083","possible AbrB protein","false","SAR11_1204","C134_1204_a_at","11.17391304","23","0","0","0.95535714","false","0","C134_1204_a_at","386","0.39906832"
"2.25925926","0.0","0.44262295","68","1.0","3","3","","3","637672084","heptosyltransferase family protein","false","SAR11_1206","C134_1206_a_at","12.66666667","3","0","0","0.68518519","false","0","C134_1206_a_at","0","0.74509804"
"2.67741935","0.0","0.37349398","5","0.0","1","1","","4","637672085","hypothetical protein","false","SAR11_1207","C134_1207_a_at","13.0","1","0","0","0.58064516","false","0","C134_1207_a_at","0","0.0"
"2.29411765","6.734E-5","0.43589744","4","0.9047619","7","7","","3","637672086","octopine-like transport system permease protein oocM","false","SAR11_1208","C134_1208_a_at","23.71428571","7","0","0","0.67647059","false","0","C134_1208_a_at","4","0.57839721"
"1.0","0.0","1.0","83","0.0","1","1","","1","637672087","ABC transporter","false","SAR11_1209","C134_1209_a_at","1.0","1","0","0","1.0","false","0","C134_1209_a_at","0","0.0"
"1.0","0.0","1.0","83","0.0","1","1","","1","637672081","putative tricarboxylic transport tctB","false","SAR11_1202","C134_1202_a_at","1.0","1","0","0","1.0","false","0","C134_1202_a_at","0","0.0"
"1.4852071","0.03503065","0.67330677","2","0.41088996","94","94","","3","637672088","ABC transporter","false","SAR11_1210","C134_1210_a_at","46.92553191","94","0","0","0.87869822","false","0","C134_1210_a_at","19626","0.28966378"
"2.36708861","0.0","0.42245989","0","1.0","4","4","","4","637672092","tetratricopeptide repeat family protein","false","SAR11_1214","C134_1214_at","52.25","4","0","0","0.65822785","false","0","C134_1214_at","0","0.53316327"
"2.01265823","4.8024E-4","0.49685535","1","0.70995671","22","22","","4","637672093","Sulfotransferase domain","false","SAR11_1215","C134_1215_at","58.18181818","22","0","0","0.74683544","false","0","C134_1215_at","214","0.42780749"
"2.13235294","0.01745249","0.46896552","4","0.53030303","12","12","","3","637672095","Fimbrial protein pilin precursor","false","SAR11_1216","C134_1216_at","19.16666667","12","0","0","0.71691176","false","0","C134_1216_at","642","0.41485507"
"1.875","0.0","0.53333333","21","1.0","2","2","","3","637672096","Bacterial-like globin","false","SAR11_1217","C134_1217_a_at","5.5","2","0","0","0.70833333","false","0","C134_1217_a_at","0","0.78571429"
"1.5","0.0","0.66666667","3","0.0","1","1","","2","637672097","probable sigma factor SigB regulation protein","false","SAR11_1218","C134_1218_a_at","2.0","1","0","0","0.75","false","0","C134_1218_a_at","0","0.0"
"2.0","0.00157311","0.5","3","0.69128788","33","33","EC:1.5.8.3","3","637672101","sarcosine dehydrogenase","false","SAR11_1221","C134_1221_a_at","44.33333333","33","0","0","0.75","false","0","C134_1221_a_at","1144","0.32598039"
"2.85294118","0.0","0.35051546","19","1.0","2","2","","4","637672102","cytochrome c'","false","SAR11_1222","C134_1222_at","8.5","2","0","0","0.53676471","false","0","C134_1222_at","0","0.60714286"
"2.3164557","0.0","0.43169399","0","1.0","3","3","","4","637672103","Cytochrome b561 family","false","SAR11_1223","C134_1223_a_at","68.66666667","3","0","0","0.67088608","false","0","C134_1223_a_at","0","0.64174455"
"2.40310078","1.101E-5","0.41612903","3","0.83333333","4","4","","4","637672105","methyltransferase","false","SAR11_1226","C134_1226_a_at","34.25","4","0","0","0.64922481","false","0","C134_1226_a_at","2","0.45666667"
"1.72868217","0.0102031","0.57847534","0","0.54355401","42","42","EC:3.2.-","3","637672106","ADP-ribosylglycohydrolase","false","SAR11_1227","C134_1227_at","39.35714286","42","0","0","0.81782946","false","0","C134_1227_at","2562","0.32259953"
"1.73529412","0.01439015","0.57627119","4","0.64307692","26","26","","3","637672107","DNA-damage inducible protein F","false","SAR11_1228","C134_1228_a_at","24.73076923","26","0","0","0.81617647","false","0","C134_1228_a_at","584","0.41217949"
"1.53164557","0.02116598","0.65289256","1","0.51711712","75","75","","3","637672110","Thioredoxin","false","SAR11_1231","C134_1231_a_at","52.05333333","75","0","0","0.86708861","false","0","C134_1231_a_at","9614","0.33154989"
"2.40310078","3.4323E-4","0.41612903","0","0.66666667","7","7","","4","637672111","hypothetical protein","false","SAR11_1232","C134_1232_a_at","29.28571429","7","0","0","0.64922481","false","0","C134_1232_a_at","42","0.3957529"
"1.0","1.0","1.0","51","0.0","2","2","","1","637672115","iron(III) ABC transporter","false","SAR11_1237","C134_1237_a_at","1.0","2","0","0","1.0","false","0","C134_1237_a_at","2","0.0"
"1.5","0.0","0.66666667","51","0.0","1","1","","2","637672112","Domain of unknown function (DUF931)","false","SAR11_1233","C134_1233_at","2.0","1","0","0","0.75","false","0","C134_1233_at","0","0.0"
"1.5","0.0","0.66666667","51","0.0","1","1","EC:3.6.3.30","2","637672114","iron(III) ABC transporter","false","SAR11_1236","C134_1236_a_at","2.0","1","0","0","0.75","false","0","C134_1236_a_at","0","0.0"
